annual_income,employment_status,employment_length,additional_income,dti_ratio,credit_score,payment_history,credit_history_length,credit_accounts,credit_utilization,recent_inquiries,bankruptcies,collections,credit_mix,total_assets,bank_balance,investments,real_estate,debt_obligations,monthly_expenses,age,education,residential_status,time_at_address,marital_status,loan_purpose,loan_amount,collateral,relationship_length,industry,risk_category
218949.13666580562,Employed,8.681009809047167,0.0,0.1367907435693874,822.1601261923701,657.8857569477223,492.72213059207616,329.72864006537475,-410.0414025025025,-245.37143822614058,0,-329.0869385883755,247.24955505537102,423450.9917535559,31524.73583146225,43232.44471965168,1,76134.95615323549,13149.686586539445,37.734523641299965,High School,Own,3.6029118410227055,Married,Auto,74468.23144506324,Yes,1.8931903296627655,Finance,Low Risk
59311.111352335596,Employed,3.742368919934405,0.0,0.2750831784288488,694.18933114222,555.4560994667738,416.5971539318562,278.3973693313756,-346.1981148564492,-209.62849728686837,0,-277.35192146647523,208.2721211650446,96537.76786946687,13253.962966421248,16239.743651597792,1,21797.736489450202,2425.5464816170133,56.32407583680437,Master,Rent,9.519339267527215,Married,Auto,39760.39377818832,No,2.000650647022805,Finance,High Risk
28555.428860254513,Self-employed,17.001993593424057,1549.1087714812973,0.41197210839798015,712.7471920711874,570.3478561408724,427.2909526086751,284.7337949596346,-355.3933120664819,-214.33332791108413,0,-285.3323339816295,214.9578661868531,47956.33586995686,21.333428455693287,34810.01199864723,0,6834.340239107087,1462.1120423353218,45.274394909562005,High School,Rent,26.613188115988667,Married,Business,135877.68870487972,Yes,7.619696794749666,Education,High Risk
106487.3458191111,Employed,2.6047385266783385,0.0,0.19616618481973844,708.7720172290168,567.1976995811226,425.7513475282901,284.35437995220764,-354.1872225105277,-212.04575020639973,0,-283.34054296901127,212.33534581962385,203746.53964979225,10024.193384643047,101481.26612371995,1,39008.57512406802,6585.192398047421,59.97289233565091,Bachelor,Own,3.8050293369664816,Married,Personal,275392.10833334096,No,3.21452481897285,Finance,Low Risk
25473.89407603137,Employed,2.7419934023778967,0.0,0.17419268174982003,693.5052694524396,554.4549926354339,416.39700955431147,277.2103317607051,-346.8577659580142,-205.9910274502299,1,-276.98443104909296,208.28212063274265,38005.53410655234,3347.5342606898607,14839.174445226248,0,8220.09763781612,1144.8125238405576,29.571440834264227,Master,Own,1.8406741711387615,Married,Home,49143.12132045807,Yes,2.5984212886505116,Healthcare,High Risk
69300.30016149566,Contract,15.174459900209847,1167.9355928430318,0.24654027229571882,722.4332352522008,577.6637186537326,433.5399907769009,288.77636997886015,-361.07415478528674,-216.31832535497418,0,-289.51379153857425,217.15254213056556,90586.6672435757,9844.32715935808,32900.5440803099,1,22404.612542918676,3455.4539263640777,21.879852998541732,Bachelor,Own,5.581332977155069,Single,Business,172279.31269760078,Yes,0.7186995643475668,Finance,Low Risk
15187.544244308487,Contract,3.139435125137403,788.8647579213279,0.11605573113891068,657.7500045454187,526.4342375688608,394.77158259388153,263.1564111197957,-328.64197813645626,-197.83560800323187,0,-263.52311378915346,197.59699443351533,20090.588240866447,3224.4008179622683,9602.395093321242,1,185.6783236327609,825.0781456698938,37.233003663791116,Bachelor,Own,4.086362645450292,Married,Home,27136.30993851852,Yes,1.5257581543298049,Healthcare,High Risk
23629.93845787525,Employed,16.132880313709997,819.3771148055654,0.47171144904345985,729.8271693261529,583.705387632304,437.59112236663185,292.4345466783446,-364.7189273015318,-219.0521551023548,0,-291.5902676398369,218.40799708927025,42474.21822512892,1600.748430274088,20141.88504475398,1,6628.4783576414775,1403.4974062742438,51.63904047653509,High School,Rent,11.82510098210406,Married,Auto,51739.634633442496,Yes,5.864045521977821,Finance,High Risk
68720.5022385365,Employed,9.147425409436025,0.0,0.2293578010941694,612.0822985803785,489.53130969531014,366.9443020978292,244.46752051506016,-306.3968425606663,-184.48348694736768,1,-244.7359425684839,182.6630429639025,83045.0345080214,6064.576722070072,29137.085418291386,1,16502.71116106695,2926.6601022036475,42.917101072246766,High School,Own,4.895153196051533,Married,Auto,66220.2398564794,Yes,3.382693903571058,Healthcare,High Risk
100400.91562778004,Self-employed,3.9601433921564406,0.0,0.16211919831829977,635.0965124371436,507.824641445282,381.342318080919,253.7997753955579,-317.9240361100232,-189.9653614288758,0,-253.33512004455292,191.24380053105972,310751.61314671696,1867.0130015003215,58446.1668952164,1,28700.92996207821,5397.33018885825,24.99143665383966,High School,Own,6.69477165469374,Married,Business,191372.39190466257,Yes,5.425311513459018,Education,Low Risk
67505.05728757774,Self-employed,1.0506039847742423,0.0,0.44956470798171766,791.2862273584258,632.9479923088712,475.13709322451024,315.7655903772738,-395.94124263678134,-236.65359469552786,0,-316.3525394319946,237.56170925797767,166517.70038480972,7182.937794229418,26930.891509473644,0,17378.811077557413,4036.3093796820162,34.17024803182705,Master,Own,3.235899329199808,Single,Business,22804.524249811322,Yes,3.3826841836817905,Healthcare,Low Risk
55218.10691658109,Contract,4.412958634034247,0.0,0.5214640062716439,637.1909986639107,509.6829357183917,382.5955041471118,255.08701537417056,-318.0603416184621,-190.17290380198745,0,-253.76029784278123,191.21000567964984,130309.1791469452,6933.046574965184,4494.280296994428,1,9945.92296778428,3299.8239181440204,47.21106495699251,Master,Rent,5.3164975504581475,Divorced,Personal,197495.70118428976,Yes,3.1593516611339725,Healthcare,High Risk
48495.554507601795,Unemployed,4.861291011325566,0.0,0.10993779793088923,602.0020573981569,481.4141537809885,361.0130013763248,241.36082647324054,-300.4115101357549,-180.83167022892687,0,-240.38273190559266,181.22495575870497,75528.87197011703,9922.288380931475,-1787.6324506454032,1,12925.581329612996,2403.8402934436463,51.745439160192845,Bachelor,Rent,1.6387761752491607,Married,Personal,20193.201072627122,Yes,3.0533381393898233,Healthcare,High Risk
21269.61073168908,Employed,11.401833623618787,0.0,0.21679988537061243,638.4291915466906,510.5327366883773,382.90098609700624,255.96845148268568,-317.62287881420775,-192.09402507626695,0,-254.24448601730427,192.12036501929083,33518.13195564425,3939.0956245066595,6225.8336642601535,1,5498.858978643943,989.3974163323343,31.559878207276487,Bachelor,Rent,3.5021372234978707,Married,Auto,116990.21733811926,Yes,4.0428740595614885,Healthcare,High Risk
36174.47556122539,Employed,15.970731103614124,0.0,0.5726161624347917,787.0028634598367,629.6660233863045,471.82901536318,313.98119709055857,-393.28860884411876,-235.0543828306324,0,-313.7874325832673,236.35162320959236,46734.45636484785,6359.855292859314,14044.616905779692,1,14115.011670704098,1804.2086493191339,55.71879348929214,High School,Own,2.489921659565326,Single,Auto,66082.28343682543,Yes,8.062259140508427,Finance,High Risk
43371.28479017011,Employed,2.590912827543592,3608.0535812637663,0.2926270679663876,610.4069129863642,488.1639965357137,366.5514493267217,243.93302729797736,-305.59767105654953,-182.15549808018073,1,-244.54796684554054,183.5669834693223,126609.35846067466,2829.3145024888195,27367.10263700331,1,12401.391625189857,1861.8241817932424,48.368777775574756,Bachelor,Own,5.404762512641829,Single,Home,134823.8064209072,No,2.385626139026008,Technology,High Risk
125490.52771779255,Employed,8.507476891939657,0.0,0.5692960316909657,652.2092908704225,521.6461702449424,390.54099229743736,261.63099710277254,-326.3440904754572,-196.35429924821386,1,-259.9954797623039,195.29518838469536,335272.4461935648,15224.028124389213,72855.40483600229,1,30478.379617978415,6947.205102531739,31.68446294799715,High School,Own,3.674169455899014,Divorced,Auto,64486.63754261559,Yes,1.7977483914477577,Education,Low Risk
76155.51683895645,Employed,8.267413678961205,0.0,0.2371062691853387,627.0903757841506,501.23504495796567,375.3725309485476,250.97545181735725,-313.6239389772038,-188.3900081641301,1,-250.2719884807805,188.50078610388695,177911.5178994099,9097.401294131389,6296.934387625403,1,13351.753832488503,3910.20118156842,62.28112909456866,Bachelor,Own,1.652267288926757,Married,Business,70475.10383286681,No,6.683252746056177,Finance,Low Risk
17428.671060783727,Employed,10.577511194346275,2414.3014783905655,0.209033817785966,686.2935401454996,549.4224721649059,410.9741803383194,274.53787890881176,-342.39364576126997,-205.33539651843384,0,-273.99523023970335,204.78949048138082,33802.43742384238,2149.9217990038273,8763.642552032048,1,9981.356384785684,445.84020512983784,33.522506144401106,Bachelor,Rent,6.452950290793394,Married,Personal,32159.32291373962,No,3.82730617353543,Education,High Risk
75121.25186226018,Employed,6.678890825724098,0.0,0.20705420586399795,678.1989550909632,542.7475288786655,406.06229734150014,271.28590195180095,-338.73300813658227,-203.6362518169346,0,-270.56857596817395,203.47351885893397,135660.8269456074,7352.181205344662,25256.332108363596,1,30010.21096405451,4029.180999037897,35.71514558211826,Bachelor,Rent,6.099448328362228,Married,Auto,160091.64521076018,Yes,0.7630121193085575,Other,Low Risk
45726.917310000455,Self-employed,0.9474338566289782,0.0,0.14261433021246914,675.9621746636483,540.6707785202533,406.1201611587882,270.70974499356515,-338.65449163515626,-202.76650130832198,0,-270.57037783607916,203.31170805605854,103020.79487872843,7158.375389463572,19441.800563512417,0,14471.829043621283,2062.851334347238,50.254369350009426,Bachelor,Own,9.666438042201587,Married,Personal,49417.607996813465,No,7.702019219501612,Education,High Risk
37277.850161159426,Employed,3.957696064174433,0.0,0.5482161442545628,792.8066899702568,634.0655357890739,475.99873612758216,317.29422554718514,-396.43176677453613,-238.87037978817276,0,-316.9255988519537,237.33882657785585,104335.77206587086,3064.410026422732,19536.718531416795,1,5893.7199392100465,1925.036380361045,36.760198861058555,High School,Rent,3.7405420185436773,Married,Business,183287.4781705883,Yes,12.350782738612345,Finance,High Risk
91874.00460164223,Employed,1.777901862397591,0.0,0.5899175113164505,640.0462341181226,512.0391650539448,383.54830183020033,255.6732620932685,-320.7588553250339,-192.7994956495011,0,-256.27082185247036,192.11356699757403,213277.52158834724,10700.698061617753,81244.99124283904,1,13615.869813271916,5987.893983193294,58.45168389985639,Bachelor,Rent,2.9543564656342043,Single,Auto,57879.09312983493,No,11.527840812641681,Healthcare,Low Risk
123216.67448230361,Employed,3.8110905495737337,2738.137991184509,0.5772544036358189,694.8906110141445,555.9091820933961,416.8919934458117,278.48488011530935,-347.1490665335948,-208.5311884495767,0,-276.5703374055705,208.67807775496888,177869.4304882326,21274.67281265738,44602.30775455977,0,57554.96491716821,5038.7988654484625,53.549918017285094,High School,Own,2.3772972319313728,Married,Home,106858.08868527204,Yes,3.1400370902351877,Healthcare,Low Risk
114909.03374077166,Employed,9.815898714111883,0.0,0.526014069913637,716.9300623160367,573.2888565389264,430.74435353916135,286.0502938965726,-358.81843505525023,-215.56816210529445,0,-287.2237345504248,214.45551888008342,185786.5428066268,23864.173285329285,115308.60910763539,1,52987.78783074275,5291.462086540637,44.87395968644436,Master,Own,6.111056507185248,Married,Personal,22046.407085229133,Yes,1.2356034507954354,Technology,Low Risk
33274.537163968904,Self-employed,5.720868724085301,1326.6777951914135,0.5234439538254876,650.9895368963928,520.2815222713298,390.79380158620063,261.18908941302436,-325.80038548929576,-196.10047239018775,0,-261.1628780271225,196.0872200395295,74334.95551304352,1948.707112293587,3659.657407481893,1,10897.292685114924,1586.495279128181,50.07623687793673,High School,Rent,6.185500267082881,Divorced,Home,47372.033557820745,Yes,1.1000619572634809,Finance,High Risk
48221.06978071519,Employed,11.228696546299155,19968.536696999658,0.4305427335844938,724.3294990623301,579.3583840683608,435.44344994458635,289.1942270978277,-363.10411519182793,-217.51875052683175,0,-290.22232089686685,217.52309249209034,75618.50735351705,6149.678105210909,11416.479555616072,0,10561.034482028927,1782.9179300843414,34.006509818421065,Bachelor,Own,2.9860181198930147,Married,Personal,42618.8343909647,Yes,4.814530929258781,Finance,High Risk
75499.73323974732,Contract,5.8908667119261695,0.0,0.5131068559753068,680.0094752723346,543.6949053116878,407.9599787097636,272.3325240741584,-339.6263284336278,-204.61712197423785,0,-272.0367899279522,202.8296874229431,133221.32374361192,9265.16703538917,35570.04091790627,1,18505.84166776057,3850.70076985841,35.70649033887228,Master,Rent,3.8970049768592188,Married,Business,59542.803235715655,Yes,2.736526451108964,Technology,Low Risk
118525.28460438896,Employed,1.5861968745511028,0.0,0.20417118217152389,718.7154533094928,575.0066386369389,430.96720840714664,287.3873235532193,-358.7533932970549,-215.594988199341,0,-287.52326358208836,215.67812825325734,326563.9920458351,19081.876525153824,17691.61841573503,1,25258.328963354266,6440.252820145261,23.657209950203203,High School,Rent,5.750823169857561,Married,Business,20605.661377372497,No,1.8395414164638413,Technology,Low Risk
42812.18483710038,Employed,0.5964990647996694,0.0,0.29395631519356424,694.6000374237174,555.7156462523061,416.3275787875556,277.55418828940316,-347.6464898431027,-207.68526496823338,0,-277.3059229013583,209.3976494400654,78900.09607415079,7778.09856232341,4457.580018038337,0,21739.608572802626,1975.8861375218078,44.49537108932333,Bachelor,Rent,4.38419141265148,Married,Auto,68988.86325286476,Yes,2.3075122466168345,Healthcare,High Risk
52577.24582928059,Employed,5.048277062563925,0.0,0.420418146647374,597.4734387216848,477.7841084376795,358.49352109533066,239.80391804223385,-298.8177268387789,-179.45291767362377,0,-238.97077871501637,179.23925173929806,63734.03266839322,4381.08491016909,27448.511758842793,0,14700.028624174063,2918.703806951076,66.07318104213536,High School,Own,4.687550112354323,Married,Home,120370.81272421584,Yes,2.0406910204592954,Other,High Risk
27599.847275561446,Employed,3.7767310236818323,0.0,0.5373856662807982,765.304935638287,612.1370316570985,459.557387139607,306.5677179219714,-382.89212128341165,-229.88973888158768,0,-306.4188507881145,229.136020638427,95022.81135199522,2655.7102660719584,2832.541022775458,0,10521.008940304817,1790.8944802832805,33.02791160292028,High School,Rent,13.867505049028644,Married,Auto,129041.17607852265,No,1.6370845420637405,Education,High Risk
25917.02488335222,Unemployed,2.051237784990988,0.0,0.4302347311843918,803.5229157677036,643.1709409525586,482.1533994739298,321.3737955089423,-401.8705878270567,-240.30528596184413,0,-321.11940402912563,240.67562920665824,65928.60365105217,2686.592659240253,5497.494008891141,1,10245.636759924007,1116.9820274044803,17.432816492633748,High School,Own,1.6217758603428771,Married,Personal,95855.90137587376,Yes,2.680273288427317,Education,High Risk
105743.12422819207,Employed,1.1496967365827224,0.0,0.519510979167103,691.1622909032593,553.0848584278616,414.55409654209836,277.5120191890984,-345.9909731432376,-206.8352209155985,0,-275.7660159729864,207.2366042149748,208120.7170712394,13105.246418322064,50256.59557749557,1,18137.587159702456,5125.6707976790785,48.683113527931866,Bachelor,Own,3.4352272131187678,Married,Auto,34475.98340581605,Yes,2.264928999542211,Finance,Low Risk
154719.33614624705,Unemployed,2.4898075771110255,4678.675879678148,0.3369747579246487,655.1023974066698,523.9914673711941,393.5640466181287,262.62880847849743,-328.1013243533234,-195.97211410853103,0,-261.91668048365216,195.68205166996327,308876.72259148554,21868.593933016633,156401.60440431233,0,47637.03369170498,7281.547615542796,43.92059092896124,Master,Rent,14.922119695946122,Married,Home,151848.48955992717,No,4.725072041594173,Healthcare,Low Risk
